,Unnamed: 0,vintage,country,county,designation,points,price,province,title,variety,winery
17162,17428,2013,France,Ladoix,La Micaude Premier Cru,90,50.0,Burgundy,Capitain-Gagnerot 2013 La Micaude Premier Cru (Ladoix),Pinot Noir,Capitain-Gagnerot
17163,17429,2013,US,Oregon,,87,17.0,Oregon,Rainstorm 2013 Pinot Noir (Oregon),Pinot Noir,Rainstorm
17164,17430,2013,US,Calistoga,Rosedale Block,88,150.0,California,Vermeil 2013 Rosedale Block Cabernet Sauvignon (Calistoga),Cabernet Sauvignon,Vermeil
17165,17431,2013,France,Macon-Villages,Les Burdines,87,,Burgundy,Collin-Bourisset 2013 Les Burdines (Macon-Villages),Chardonnay,Collin-Bourisset
17166,17432,2013,France,Gaillac,Esquisse,86,18.0,Southwest France,Domaine Rotier 2013 Esquisse Red (Gaillac),Red Blend,Domaine Rotier
17167,17433,2013,Italy,Verdicchio dei Castelli di Jesi,Soteria,87,14.0,Central Italy,Vigna degli Estensi 2013 Soteria (Verdicchio dei Castelli di Jesi),Verdicchio,Vigna degli Estensi
17168,17434,2013,US,Chehalem Mountains,Chehalem Mountain Vineyard,90,85.0,Oregon,Beacon Hill 2013 Chehalem Mountain Vineyard Pinot Noir (Chehalem Mountains),Pinot Noir,Beacon Hill
17169,17435,2013,Austria,,Durnsteiner Kellerberg Smaragd,95,,Wachau,F X Pichler 2013 Durnsteiner Kellerberg Smaragd Riesling (Wachau),Riesling,F X Pichler
17170,17436,2013,Austria,,Stein,93,62.0,Wagram-Donauland,Bernhard Ott 2013 Stein Gruner Veltliner (Wagram-Donauland),Gruner Veltliner,Bernhard Ott
17171,17437,2013,Bulgaria,,Cote de Danube,89,16.0,Danube River Plains,Chateau Burgozone 2013 Cote de Danube Pinot Noir (Danube River Plains),Pinot Noir,Chateau Burgozone
17172,17438,2013,US,Wahluke Slope,Stonetree Vineyard,90,30.0,Washington,Lobo Hills 2013 Stonetree Vineyard Syrah (Wahluke Slope),Syrah,Lobo Hills
17173,17439,2013,France,Vin de France,Aramis,85,10.0,France Other,Chateau d'Aydie 2013 Aramis Red (Vin de France),Red Blend,Chateau d'Aydie
17174,17440,2013,US,Napa Valley,Benchland Series,90,58.0,California,William Hill Estate 2013 Benchland Series Malbec (Napa Valley),Malbec,William Hill Estate
17175,17441,2013,Portugal,,Pegos Claros Reserva,91,18.0,Palmela,Wines & Winemakers 2013 Pegos Claros Reserva Castelao (Palmela),Castelao,Wines & Winemakers
17176,17444,2013,US,Columbia Valley (WA),,89,20.0,Washington,Vino La Monarcha 2013 Merlot (Columbia Valley (WA)),Merlot,Vino La Monarcha
17177,17445,2013,US,Columbia Valley (WA),Bacchus Vineyard,87,20.0,Washington,Januik 2013 Bacchus Vineyard Riesling (Columbia Valley (WA)),Riesling,Januik
17178,17446,2013,Brazil,,Intenso,84,,Campanha,Salton 2013 Intenso Cabernet Franc (Campanha),Cabernet Franc,Salton
17179,17447,2013,France,Chablis,Mont de Milieu Premier Cru,93,,Burgundy,Domaine Pascal Bouchard 2013 Mont de Milieu Premier Cru (Chablis),Chardonnay,Domaine Pascal Bouchard
17180,17448,2013,Spain,Ribera del Duero,El Pedrosal,81,26.0,Northern Spain,Bodegas Hnos. Perez Pascuas 2013 El Pedrosal (Ribera del Duero),Tinto Fino,Bodegas Hnos. Perez Pascuas
17181,17449,2013,US,Mt. Harlan,Selleck Vineyard,95,95.0,California,Calera 2013 Selleck Vineyard Pinot Noir (Mt. Harlan),Pinot Noir,Calera
17182,17450,2013,France,Bordeaux Blanc,,84,,Bordeaux,Petite Sirene 2013 Bordeaux Blanc,Bordeaux-style White Blend,Petite Sirene
17183,17451,2013,US,Santa Lucia Highlands,,91,35.0,California,Bernardus 2013 Pinot Noir (Santa Lucia Highlands),Pinot Noir,Bernardus
17184,17452,2013,US,San Luis Obispo County,Spanish Spring Vineyard,94,46.0,California,Aequorea 2013 Spanish Spring Vineyard Pinot Noir (San Luis Obispo County),Pinot Noir,Aequorea
17185,17453,2013,US,North Coast,,84,25.0,California,The Winery SF 2013 Chardonnay (North Coast),Chardonnay,The Winery SF
17186,17454,2013,US,Paso Robles,,91,28.0,California,Dracaena 2013 Cabernet Franc (Paso Robles),Cabernet Franc,Dracaena
17187,17455,2013,Portugal,,Terra de Lobos Branco,84,,Tejo,Quinta do Casal Branco 2013 Terra de Lobos Branco White (Tejo),Portuguese White,Quinta do Casal Branco
17188,17456,2013,US,Chehalem Mountains,Nuages,91,40.0,Oregon,J. Christopher 2013 Nuages Pinot Noir (Chehalem Mountains),Pinot Noir,J. Christopher
17189,17457,2013,France,Coteaux Bourguignons,,84,18.0,Burgundy,Louis TAate 2013 Coteaux Bourguignons,Gamay,Louis TAate
17190,17458,2013,US,Livermore Valley,Reserve,90,27.0,California,Concannon 2013 Reserve Semillon (Livermore Valley),Semillon,Concannon
17191,17459,2013,Portugal,,Terra d'Alter,91,14.0,Alentejano,Terras de Alter 2013 Terra d'Alter AragonAas (Alentejano),AragonAas,Terras de Alter
17192,17460,2013,Italy,Barolo,Villero,96,96.0,Piedmont,Brovia 2013 Villero (Barolo),Nebbiolo,Brovia
17193,17461,2013,US,Livermore Valley,,88,32.0,California,Cuda Ridge Wines 2013 Malbec (Livermore Valley),Malbec,Cuda Ridge Wines
17194,17462,2013,US,Central Coast,,86,18.0,California,Jason-Stephens 2013 Sauvignon Blanc (Central Coast),Sauvignon Blanc,Jason-Stephens
17195,17463,2013,US,Santa Maria Valley,Reserve,92,32.0,California,Rusack 2013 Reserve Chardonnay (Santa Maria Valley),Chardonnay,Rusack
17196,17464,2013,US,Virginia,,86,20.0,Virginia,Horton 2013 Petit Manseng (Virginia),Petit Manseng,Horton
17197,17465,2013,US,,House Wine,85,10.0,America,Original House Wine 2013 House Wine Red (America),Red Blend,Original House Wine
17198,17466,2013,New Zealand,,,86,,Nelson,Richmond Plains 2013 Pinot Noir (Nelson),Pinot Noir,Richmond Plains
17199,17467,2013,France,Alsace,Hatschbourg Grand Cru,88,30.0,Alsace,Joseph Cattin 2013 Hatschbourg Grand Cru Gewurztraminer (Alsace),Gewurztraminer,Joseph Cattin
17200,17468,2013,Portugal,,Lima Mayer,91,20.0,Alentejano,Quinta de Sao Sebastiao 2013 Lima Mayer Red (Alentejano),Portuguese Red,Quinta de Sao Sebastiao
17201,17469,2013,Portugal,,,92,80.0,Douro,Quinta do Monte Xisto 2013 Red (Douro),Portuguese Red,Quinta do Monte Xisto
17202,17470,2013,Argentina,Mendoza,Gran Familia,92,50.0,Mendoza Province,Gimenez Riili 2013 Gran Familia Malbec (Mendoza),Malbec,Gimenez Riili
17203,17471,2013,US,Oregon,Freedom Hill Vineyard,90,50.0,Oregon,Devona 2013 Freedom Hill Vineyard Pinot Noir (Oregon),Pinot Noir,Devona
17204,17472,2013,France,Sancerre,La Chapelle des Augustins,92,30.0,Loire Valley,Henri Bourgeois 2013 La Chapelle des Augustins (Sancerre),Sauvignon Blanc,Henri Bourgeois
17205,17473,2013,US,Oak Knoll District,Midnight,86,56.0,California,Materra Cunat Family Vineyards 2013 Midnight Red (Oak Knoll District),Bordeaux-style Red Blend,Materra Cunat Family Vineyards
17206,17474,2013,US,Mendocino,Navarrouge,86,16.0,California,Navarro 2013 Navarrouge Red (Mendocino),Red Blend,Navarro
17207,17475,2013,US,Sonoma County,Cuvee,93,26.0,California,Kokomo 2013 Cuvee Red (Sonoma County),Red Blend,Kokomo
17208,17476,2013,Portugal,,Passadouro,93,25.0,Douro,Quinta do Passadouro 2013 Passadouro Red (Douro),Portuguese Red,Quinta do Passadouro
17209,17477,2013,US,Napa Valley,Stout Vineyard,91,98.0,California,Duckhorn 2013 Stout Vineyard Merlot (Napa Valley),Merlot,Duckhorn
17210,17478,2013,US,Columbia Valley (WA),Estate Grown,85,9.0,Washington,StoneCap 2013 Estate Grown Cabernet Sauvignon (Columbia Valley (WA)),Cabernet Sauvignon,StoneCap
17211,17479,2013,France,Cremant d'Alsace,Blanc de Blancs,91,20.0,Alsace,Boeckel 2013 Blanc de Blancs Pinot Blanc (Cremant d'Alsace),Pinot Blanc,Boeckel
17212,17480,2013,US,Ribbon Ridge,Utopia Vineyard,90,45.0,Oregon,Hayward by Folin Cellars 2013 Utopia Vineyard Pinot Noir (Ribbon Ridge),Pinot Noir,Hayward by Folin Cellars
17213,17481,2013,Chile,,Nimbus Single Vineyard,87,15.0,Casablanca Valley,Vina Casablanca 2013 Nimbus Single Vineyard Chardonnay (Casablanca Valley),Chardonnay,Vina Casablanca
17214,17482,2013,US,Carneros,,86,28.0,California,Carneros Ranch 2013 Pinot Noir (Carneros),Pinot Noir,Carneros Ranch
17215,17483,2013,France,Bordeaux Superieur,Heritage,83,15.0,Bordeaux,Chateau Lamothe-Vincent 2013 Heritage (Bordeaux Superieur),Bordeaux-style Red Blend,Chateau Lamothe-Vincent
17216,17484,2013,US,Columbia Valley (WA),,90,11.0,Washington,Hogue 2013 Riesling (Columbia Valley (WA)),Riesling,Hogue
17217,17485,2013,Spain,Carinena,Menguante,82,14.0,Northern Spain,Vinedos y Bodegas Pablo 2013 Menguante Garnacha (Carinena),Garnacha,Vinedos y Bodegas Pablo
17218,17486,2013,Spain,Montsant,Rosat,82,19.0,Catalonia,Garbo 2013 Rosat Rose (Montsant),Rose,Garbo
17219,17487,2013,Australia,Eden Valley,Twins,85,25.0,South Australia,Maverick 2013 Twins Chardonnay (Eden Valley),Chardonnay,Maverick
17220,17488,2013,US,Sta. Rita Hills,La Rinconada Vineyard,93,48.0,California,Testarossa 2013 La Rinconada Vineyard Chardonnay (Sta. Rita Hills),Chardonnay,Testarossa
17221,17489,2013,Spain,Bierzo,,84,20.0,Northern Spain,Peique 2013 Godello (Bierzo),Godello,Peique
17222,17490,2013,US,Paso Robles,Prima,93,90.0,California,Law 2013 Prima Mourvedre (Paso Robles),Mourvedre,Law
17223,17491,2013,Austria,,,90,13.0,Burgenland,Zantho 2013 Zweigelt (Burgenland),Zweigelt,Zantho
17224,17492,2013,Italy,Torgiano Rosso Riserva,Santa Caterina,89,30.0,Central Italy,Brocatelli Galli 2013 Santa Caterina Red (Torgiano Rosso Riserva),Red Blend,Brocatelli Galli
17225,17493,2013,France,Brouilly,Ete Indien,86,18.0,Beaujolais,Vignerons de Bel Air 2013 Ete Indien (Brouilly),Gamay,Vignerons de Bel Air
17226,17494,2013,France,Muscadet Sevre et Maine,Domaine de la Tourmaline Sur Lie,90,16.0,Loire Valley,Gadais Pere et Fils 2013 Domaine de la Tourmaline Sur Lie (Muscadet Sevre et Maine),Melon,Gadais Pere et Fils
17227,17495,2013,Germany,,Schwarzer Adler Franz Anton,93,42.0,Baden,Franz Keller 2013 Schwarzer Adler Franz Anton Pinot Noir (Baden),Pinot Noir,Franz Keller
17228,17496,2013,US,Spring Mountain District,Marriage,90,90.0,California,Terra Valentine 2013 Marriage Red (Spring Mountain District),Red Blend,Terra Valentine
17229,17497,2013,France,Corton,Clos des Fietres,94,140.0,Burgundy,Au Pied du Mont Chauve 2013 Clos des Fietres (Corton),Pinot Noir,Au Pied du Mont Chauve
17230,17498,2013,Italy,Alto Adige,Breitbacher Vernatsch,87,15.0,Northeastern Italy,Castelfeder 2013 Breitbacher Vernatsch Schiava (Alto Adige),Schiava,Castelfeder
17231,17499,2013,US,Finger Lakes,Dry,88,16.0,New York,Silver Thread 2013 Dry Rose (Finger Lakes),Rose,Silver Thread
17232,17500,2013,US,Russian River Valley,,85,38.0,California,Viszlay Vineyards 2013 Chardonnay (Russian River Valley),Chardonnay,Viszlay Vineyards
17233,17501,2013,France,Cotes de Provence,Cuvee G,87,,Provence,Les Vignobles Gueissard 2013 Cuvee G Rose (Cotes de Provence),Rose,Les Vignobles Gueissard
17234,17502,2013,US,Columbia Valley (WA),Post No. 35,88,12.0,Washington,Charles & Charles 2013 Post No. 35 Cabernet Sauvignon-Syrah (Columbia Valley (WA)),Cabernet Sauvignon-Syrah,Charles & Charles
17235,17503,2013,Germany,,Quarzit,89,22.0,Pfalz,Pfluger 2013 Quarzit Chardonnay (Pfalz),Chardonnay,Pfluger
17236,17504,2013,Austria,,Ried Klaus Federspiel,90,,Wachau,Josef Jamek 2013 Ried Klaus Federspiel Riesling (Wachau),Riesling,Josef Jamek
17237,17506,2013,Italy,Lugana,Terecrea,89,18.0,Lombardy,Pilandro 2013 Terecrea (Lugana),Turbiana,Pilandro
17238,17507,2013,US,Cayuga Lake,Reserve,86,22.0,New York,Treleaven 2013 Reserve Riesling (Cayuga Lake),Riesling,Treleaven
17239,17508,2013,US,Walla Walla Valley (WA),Estate Vineyard,89,45.0,Washington,Castillo De Feliciana 2013 Estate Vineyard Malbec (Walla Walla Valley (WA)),Malbec,Castillo De Feliciana
17240,17509,2013,US,Lake Chelan,Estate,87,18.0,Washington,Tsillan 2013 Estate Viognier (Lake Chelan),Viognier,Tsillan
17241,17510,2013,Spain,Campo de Borja,Don Ramon Vino Tinto Barrica,85,9.0,Northern Spain,Bodegas Aragonesas 2013 Don Ramon Vino Tinto Barrica Red (Campo de Borja),Grenache Blend,Bodegas Aragonesas
17242,17511,2013,France,Chablis,Les Clos Grand Cru,97,69.0,Burgundy,Domaine Jean-Paul et Benoit Droin 2013 Les Clos Grand Cru (Chablis),Chardonnay,Domaine Jean-Paul et Benoit Droin
17243,17512,2013,US,Columbia Valley (WA),Pearl,88,22.0,Washington,Sparkman 2013 Pearl Sauvignon Blanc (Columbia Valley (WA)),Sauvignon Blanc,Sparkman
17244,17513,2013,US,Columbia Valley (WA),Rose of,90,12.0,Washington,Barnard Griffin 2013 Rose of Sangiovese (Columbia Valley (WA)),Sangiovese,Barnard Griffin
17245,17514,2013,US,Columbia Valley (WA),Eroica Gold,90,20.0,Washington,Chateau Ste. Michelle & Dr. Loosen 2013 Eroica Gold Riesling (Columbia Valley (WA)),Riesling,Chateau Ste. Michelle & Dr. Loosen
17246,17515,2013,US,Columbia Valley (WA),Dionysus Vineyard,88,39.0,Washington,Barrister 2013 Dionysus Vineyard Petit Verdot (Columbia Valley (WA)),Petit Verdot,Barrister
17247,17516,2013,Portugal,,Adega de PegAes,84,,Peninsula de Setubal,Cooperativa Agricola de Santo Isidro de Pegoes 2013 Adega de PegAes White (Peninsula de Setubal),Portuguese White,Cooperativa Agricola de Santo Isidro de Pegoes
17248,17517,2013,US,Paso Robles,Mercenary Glenrose Vineyard,89,65.0,California,Culton 2013 Mercenary Glenrose Vineyard Red (Paso Robles),Rhone-style Red Blend,Culton
17249,17518,2013,US,Santa Barbara County,Los Alamos Vineyard,91,20.0,California,Sea Monster 2013 Los Alamos Vineyard Chardonnay (Santa Barbara County),Chardonnay,Sea Monster
17250,17519,2013,Argentina,Lujan de Cuyo,,89,30.0,Mendoza Province,Mendel 2013 Malbec (Lujan de Cuyo),Malbec,Mendel
17251,17520,2013,US,Napa Valley,Fortis,93,175.0,California,Pine Ridge 2013 Fortis Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Pine Ridge
17252,17521,2013,US,Monterey County,,84,12.0,California,Roku 2013 Riesling (Monterey County),Riesling,Roku
17253,17522,2013,US,Rogue Valley,Estate Grown,83,28.0,Oregon,Del Rio 2013 Estate Grown Cabernet Sauvignon (Rogue Valley),Cabernet Sauvignon,Del Rio
17254,17523,2013,France,Cremant d'Alsace,Plaisir Perlant Extra Brut,91,30.0,Alsace,Domaine Charles Frey 2013 Plaisir Perlant Extra Brut Sparkling (Cremant d'Alsace),Sparkling Blend,Domaine Charles Frey
17255,17524,2013,France,Givry,Clos Salomon Premier Cru,90,45.0,Burgundy,Domaine Clos Salomon 2013 Clos Salomon Premier Cru (Givry),Pinot Noir,Domaine Clos Salomon
17256,17525,2013,US,Oregon,,85,18.0,Oregon,Eola Hills 2013 Pinot Noir (Oregon),Pinot Noir,Eola Hills
17257,17526,2013,US,Walla Walla Valley (WA),Rockgarden Estate Red Wine,91,48.0,Washington,Buty 2013 Rockgarden Estate Red Wine Red (Walla Walla Valley (WA)),Rhone-style Red Blend,Buty
17258,17527,2013,Portugal,,Quinta dos Aciprestes Reserva,92,22.0,Douro,Real Companhia Velha 2013 Quinta dos Aciprestes Reserva Red (Douro),Portuguese Red,Real Companhia Velha
17259,17528,2013,Italy,Chianti Classico,Rubiolo,88,20.0,Tuscany,Gagliole 2013 Rubiolo (Chianti Classico),Red Blend,Gagliole
17260,17529,2013,Italy,Toscana,Non Confonditur,88,26.0,Tuscany,Argiano 2013 Non Confonditur Red (Toscana),Red Blend,Argiano
17261,17530,2013,US,North Coast,,89,17.0,California,Hess Select 2013 Cabernet Sauvignon (North Coast),Cabernet Sauvignon,Hess Select
17262,17531,2013,US,Livermore Valley,GSM The Sheriff,91,36.0,California,Vasco Urbano 2013 GSM The Sheriff Red (Livermore Valley),Rhone-style Red Blend,Vasco Urbano
17263,17532,2013,France,Touraine,Cuvee DA,85,12.0,Loire Valley,Danielle de l'Ansee 2013 Cuvee DA Sauvignon Blanc (Touraine),Sauvignon Blanc,Danielle de l'Ansee
17264,17533,2013,Spain,Bierzo,Palacio de Canedo Ecologico,88,20.0,Northern Spain,Prada A Tope 2013 Palacio de Canedo Ecologico Godello (Bierzo),Godello,Prada A Tope
17265,17534,2013,New Zealand,,,91,18.0,Awatere Valley,Eradus 2013 Sauvignon Blanc (Awatere Valley),Sauvignon Blanc,Eradus
17266,17535,2013,Spain,Almansa,BT Bodega Tintoralba,85,10.0,Central Spain,Santa Quiteria 2013 BT Bodega Tintoralba Garnacha Tintorera (Almansa),Garnacha Tintorera,Santa Quiteria
17267,17536,2013,Italy,Soave Classico,Runcaris,87,13.0,Veneto,Fattori 2013 Runcaris (Soave Classico),Garganega,Fattori
17268,17537,2013,US,Sta. Rita Hills,Symphony,93,42.0,California,Kessler-Haak 2013 Symphony Pinot Noir (Sta. Rita Hills),Pinot Noir,Kessler-Haak
17269,17538,2013,US,Willamette Valley,Founders Choice Estate,88,35.0,Oregon,Treos 2013 Founders Choice Estate Pinot Noir (Willamette Valley),Pinot Noir,Treos
17270,17539,2013,US,Walla Walla Valley (WA),Armada Vineyard,94,95.0,Washington,Cayuse 2013 Armada Vineyard Syrah (Walla Walla Valley (WA)),Syrah,Cayuse
17271,17540,2013,US,Napa Valley,,88,20.0,California,Educated Guess 2013 Merlot (Napa Valley),Merlot,Educated Guess
17272,17541,2013,Portugal,,Vinha Formal,90,18.0,Bairrada,Luis Pato 2013 Vinha Formal White (Bairrada),Portuguese White,Luis Pato
17273,17542,2013,Italy,Soave Classico,Salvarenza Vecchie Vigne,90,38.0,Veneto,Gini 2013 Salvarenza Vecchie Vigne (Soave Classico),Garganega,Gini
17274,17543,2013,Spain,Priorat,,91,25.0,Catalonia,Clos de Tafall 2013 Red (Priorat),Red Blend,Clos de Tafall
17275,17544,2013,Portugal,,Quinta do Cachao,87,10.0,Douro,Messias 2013 Quinta do Cachao Red (Douro),Portuguese Red,Messias
17276,17545,2013,US,Paso Robles,,85,17.0,California,Austerity 2013 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Austerity
17277,17546,2013,US,California,,86,25.0,California,Barrel Racer 2013 Sangiovese (California),Sangiovese,Barrel Racer
17278,17547,2013,US,Applegate Valley,Reserve,92,50.0,Oregon,Cowhorn 2013 Reserve Viognier (Applegate Valley),Viognier,Cowhorn
17279,17548,2013,Spain,Rioja,,86,9.0,Northern Spain,Marques de Caceres 2013 Rose (Rioja),Rose,Marques de Caceres
17280,17549,2013,US,Santa Cruz Mountains,,91,40.0,California,Beauregard 2013 Pinot Noir (Santa Cruz Mountains),Pinot Noir,Beauregard
17281,17550,2013,US,Lodi,Marisa Vineyard,92,30.0,California,Klinker Brick 2013 Marisa Vineyard Zinfandel (Lodi),Zinfandel,Klinker Brick
17282,17551,2013,US,Columbia Valley (WA),Wildebeest,90,25.0,Washington,Beast 2013 Wildebeest Red (Columbia Valley (WA)),Red Blend,Beast
17283,17552,2013,US,Adelaida District,Pas de Deux,93,45.0,California,kukkula 2013 Pas de Deux Red (Adelaida District),Rhone-style Red Blend,kukkula
17284,17553,2013,Portugal,,Palacio Anadia Reserva,94,50.0,Dao,Casa Anadia 2013 Palacio Anadia Reserva Touriga Nacional (Dao),Touriga Nacional,Casa Anadia
17285,17554,2013,France,Bordeaux Blanc,,85,14.0,Bordeaux,Chateau de Parenchere 2013 Bordeaux Blanc,Bordeaux-style White Blend,Chateau de Parenchere
17286,17555,2013,France,Sancerre,,85,28.0,Loire Valley,Dauny Pere et Fils 2013 Sancerre,Sauvignon Blanc,Dauny Pere et Fils
17287,17556,2013,Spain,Valencia,El Miracle 120,86,11.0,Levante,Vicente Gandia 2013 El Miracle 120 Red (Valencia),Tempranillo Blend,Vicente Gandia
17288,17557,2013,US,Arroyo Seco,Mission Series,83,22.0,California,Crespi Ranch 2013 Mission Series Pinot Noir (Arroyo Seco),Pinot Noir,Crespi Ranch
17289,17558,2013,US,Santa Cruz Mountains,Homestead Block,92,48.0,California,Big Basin 2013 Homestead Block Roussanne (Santa Cruz Mountains),Roussanne,Big Basin
17290,17559,2013,France,Bordeaux Blanc,,85,12.0,Bordeaux,Chateau Borie de Noaillan 2013 Bordeaux Blanc,Bordeaux-style White Blend,Chateau Borie de Noaillan
17291,17560,2013,US,Willamette Valley,Estate,86,25.0,Oregon,Freja 2013 Estate Pinot Noir (Willamette Valley),Pinot Noir,Freja
17292,17561,2013,US,Sonoma County,,88,16.0,California,Sivas-Sonoma 2013 Sauvignon Blanc (Sonoma County),Sauvignon Blanc,Sivas-Sonoma
17293,17562,2013,Germany,,Kreuznacher,87,13.0,Nahe,Paul Anheuser 2013 Kreuznacher Scheurebe (Nahe),Scheurebe,Paul Anheuser
17294,17563,2013,US,Napa Valley,Ellie's,94,80.0,California,Hall 2013 Ellie's Cabernet Sauvignon (Napa Valley),Cabernet Sauvignon,Hall
17295,17564,2013,France,Sancerre,,87,,Loire Valley,Domaine des Levrys 2013 Sancerre,Sauvignon Blanc,Domaine des Levrys
17296,17565,2013,US,Carneros,Lone Tree,90,69.0,California,Acacia 2013 Lone Tree Pinot Noir (Carneros),Pinot Noir,Acacia
17297,17566,2013,US,Russian River Valley,Heather,88,60.0,California,MacLaren 2013 Heather Pinot Noir (Russian River Valley),Pinot Noir,MacLaren
17298,17567,2013,US,Paso Robles Willow Creek District,,92,40.0,California,Pagter Brothers 2013 Pinot Noir (Paso Robles Willow Creek District),Pinot Noir,Pagter Brothers
17299,17568,2013,US,Santa Cruz Mountains,Alliage,88,33.0,California,Byington 2013 Alliage Cabernet Sauvignon (Santa Cruz Mountains),Cabernet Sauvignon,Byington
17300,17569,2013,US,Green Valley,,92,40.0,California,Krutz 2013 Chardonnay (Green Valley),Chardonnay,Krutz
17301,17570,2013,Argentina,Uco Valley,Single Vineyard Valle de Uco,91,,Mendoza Province,Cadus 2013 Single Vineyard Valle de Uco Malbec (Uco Valley),Malbec,Cadus
17302,17571,2013,Italy,Terre Siciliane,L'Asispadi,85,13.0,Sicily & Sardinia,Privitera 2013 L'Asispadi Nero d'Avola (Terre Siciliane),Nero d'Avola,Privitera
17303,17572,2013,Chile,,Reserva,81,10.0,Maule Valley,Vina Casas Patronales 2013 Reserva Cabernet Sauvignon (Maule Valley),Cabernet Sauvignon,Vina Casas Patronales
17304,17574,2013,France,Chablis,Montmains Premier Cru,92,25.0,Burgundy,La Chablisienne 2013 Montmains Premier Cru (Chablis),Chardonnay,La Chablisienne
