vintage,country,county,designation,points,price,province,title,variety,winery
1/1/2015,US,El Dorado,Reserve,92,22,California,Lava Cap 2015 Reserve Chardonnay (El Dorado),Chardonnay,Lava Cap
1/1/2015,France,Sancerre,Cuvée Argile,92,25,Loire Valley,Michel Vattan 2015 Cuvée Argile (Sancerre),Sauvignon Blanc,Michel Vattan
1/1/2015,France,Bordeaux,Cabernet Sauvignon-Merlot,86,12,Bordeaux,Château Saint-Florin 2015 Cabernet Sauvignon-Merlot (Bordeaux),Bordeaux-style Red Blend,Château Saint-Florin
1/1/2015,France,Alsace,Cuvée Colette,93,48,Alsace,Domaine Weinbach 2015 Cuvée Colette Riesling (Alsace),Riesling,Domaine Weinbach
1/1/2015,US,New York,Bridge Lane,89,18,New York,Lieb 2015 Bridge Lane Rosé (New York),Rosé,Lieb
1/1/2015,US,Red Mountain,Estate Grown and Bottled Le Blanc,90,36,Washington,Hedges 2015 Estate Grown and Bottled Le Blanc White (Red Mountain),White Blend,Hedges
1/1/2015,US,Chehalem Mountains,,88,20,Oregon,Raptor Ridge 2015 Grüner Veltliner (Chehalem Mountains),Grüner Veltliner,Raptor Ridge
1/1/2015,US,Willamette Valley,Howitzer,85,35,Oregon,Dauntless 2015 Howitzer Pinot Noir (Willamette Valley),Pinot Noir,Dauntless
1/1/2015,Portugal,,Terra d'Alter,88,14,Alentejano,Terras de Alter 2015 Terra d'Alter Verdelho (Alentejano),Verdelho,Terras de Alter
1/1/2015,US,Monterey County,Shaly Loam,86,11,California,Fetzer 2015 Shaly Loam Gewürztraminer (Monterey County),Gewürztraminer,Fetzer
1/1/2015,US,Virginia,Vintage Reserve,87,32,Virginia,The Williamsburg Winery 2015 Vintage Reserve Chardonnay (Virginia),Chardonnay,The Williamsburg Winery
1/1/2015,New Zealand,,Manu,88,20,Marlborough,Bird 2015 Manu Pinot Noir (Marlborough),Pinot Noir,Bird
1/1/2015,France,Côtes de Provence Sainte-Victoire,,92,23,Provence,Château Grand Boise 2015 Rosé (Côtes de Provence Sainte-Victoire),Rosé,Château Grand Boise
1/1/2015,France,Côtes de Bordeaux,Alios,85,10,Bordeaux,Château Sainte-Marie 2015 Alios (Côtes de Bordeaux),Bordeaux-style Red Blend,Château Sainte-Marie
1/1/2015,Austria,,Gebling,89,20,Niederösterreich,Hermann Moser 2015 Gebling Riesling (Niederösterreich),Riesling,Hermann Moser
1/1/2015,France,Bordeaux,,85,14,Bordeaux,Calvet 2015 Bordeaux,Merlot-Cabernet Sauvignon,Calvet
1/1/2015,Italy,Collio,,88,70,Northeastern Italy,Draga 2015 Sauvignon (Collio),Sauvignon,Draga
1/1/2015,US,Ballard Canyon,Hilltops,94,48,California,Stolpman 2015 Hilltops Syrah (Ballard Canyon),Syrah,Stolpman
1/1/2015,France,Alsace,Granit,90,25,Alsace,Domaine Charles Frey 2015 Granit Riesling (Alsace),Riesling,Domaine Charles Frey
1/1/2015,US,Sonoma Coast,,91,42,California,Lombardi 2015 Chardonnay (Sonoma Coast),Chardonnay,Lombardi
1/1/2015,South Africa,,Cape Winemakers Guild Rapscallion,91,,Stellenbosch,Louis Nel 2015 Cape Winemakers Guild Rapscallion Cabernet Sauvignon-Shiraz (Stellenbosch),Cabernet Sauvignon-Shiraz,Louis Nel
1/1/2015,Austria,,Heiligenstein Lyra Reserve,95,70,Kamptal,Bründlmayer 2015 Heiligenstein Lyra Reserve Riesling (Kamptal),Riesling,Bründlmayer
1/1/2015,US,Dry Creek Valley,,90,19,California,Pech Merle 2015 Sauvignon Blanc (Dry Creek Valley),Sauvignon Blanc,Pech Merle
1/1/2015,Austria,,Steiner Kögl Reserve,95,51,Kremstal,Salomon-Undhof 2015 Steiner Kögl Reserve Riesling (Kremstal),Riesling,Salomon-Undhof
1/1/2015,France,Costières de Nîmes,Cuvée Tradition,91,14,Rhône Valley,Mas des Bressades 2015 Cuvée Tradition Syrah-Grenache (Costières de Nîmes),Syrah-Grenache,Mas des Bressades
1/1/2015,France,Alsace,Ehrhart Brand Grand Cru,93,31,Alsace,Domaine Saint-Rémy 2015 Ehrhart Brand Grand Cru Pinot Gris (Alsace),Pinot Gris,Domaine Saint-Rémy
1/1/2015,Austria,,Heiligenstein Reserve,92,35,Kamptal,Allram 2015 Heiligenstein Reserve Riesling (Kamptal),Riesling,Allram
1/1/2015,US,Willamette Valley,,90,20,Oregon,Scenic Valley Farms 2015 Pinot Noir (Willamette Valley),Pinot Noir,Scenic Valley Farms
1/1/2015,Austria,,Frechau Reserve,92,45,Kremstal,Türk 2015 Frechau Reserve Grüner Veltliner (Kremstal),Grüner Veltliner,Türk
1/1/2015,Austria,,,88,16,Burgenland,Gunter Triebaumer 2015 Blaufränkisch (Burgenland),Blaufränkisch,Gunter Triebaumer
1/1/2015,US,Dunnigan Hills,The Arsonist,90,22,California,Matchbook 2015 The Arsonist Chardonnay (Dunnigan Hills),Chardonnay,Matchbook
1/1/2015,France,Blaye Côtes de Bordeaux,Cuvée Caractères,88,13,Bordeaux,Château Haut le Valette 2015 Cuvée Caractères (Blaye Côtes de Bordeaux),Bordeaux-style Red Blend,Château Haut le Valette
1/1/2015,US,,,91,29,Idaho,Cinder 2015 Syrah,Syrah,Cinder
1/1/2015,France,Côtes du Lot,Bouquet de Cavagnac,82,10,Southwest France,Domaine de Cause 2015 Bouquet de Cavagnac Rosé (Côtes du Lot),Rosé,Domaine de Cause
1/1/2015,US,Paso Robles,,89,24,California,Broken Earth 2015 Grenache Blanc (Paso Robles),Grenache Blanc,Broken Earth
1/1/2015,France,Beaujolais-Villages,,87,20,Beaujolais,Château de Corcelles 2015 Beaujolais-Villages,Gamay,Château de Corcelles
1/1/2015,France,Aloxe-Corton,Domaine Latour,90,75,Burgundy,Louis Latour 2015 Domaine Latour (Aloxe-Corton),Pinot Noir,Louis Latour
1/1/2015,US,Sta. Rita Hills,,88,30,California,Babcock 2015 Chardonnay (Sta. Rita Hills),Chardonnay,Babcock
1/1/2015,US,Paso Robles,Rose of,87,18,California,Broken Earth 2015 Rose of Grenache (Paso Robles),Grenache,Broken Earth
1/1/2015,US,Amador County,Shake Ridge Ranch,89,45,California,Portalupi 2015 Shake Ridge Ranch Barbera (Amador County),Barbera,Portalupi
1/1/2015,South Africa,,The Den,88,13,Swartland,Painted Wolf 2015 The Den Chenin Blanc (Swartland),Chenin Blanc,Painted Wolf
1/1/2015,Germany,,Brauneberger Juffer-Sonnenuhr Spätlese,91,28,Mosel,Dr. H. Thanisch (Erben Müller-Burggraef) 2015 Brauneberger Juffer-Sonnenuhr Spätlese Riesling (Mosel),Riesling,Dr. H. Thanisch (Erben Müller-Burggraef)
1/1/2015,France,Côtes de Provence,Clos Mireille,90,52,Provence,Domaines Ott 2015 Clos Mireille Rosé (Côtes de Provence),Rosé,Domaines Ott
1/1/2015,France,Brouilly,Château de Saint Lager,89,16,Beaujolais,Château de Pizay 2015 Château de Saint Lager (Brouilly),Gamay,Château de Pizay
1/1/2015,US,Cayuga Lake,,90,25,New York,Hosmer 2015 Pinot Noir (Cayuga Lake),Pinot Noir,Hosmer
1/1/2015,France,Saint-Bris,,86,20,Burgundy,Domaine Gueguen 2015 Saint-Bris,Sauvignon Blanc,Domaine Gueguen
1/1/2015,Chile,,Castillo de Molina Reserva,84,11,Central Valley,San Pedro 2015 Castillo de Molina Reserva Cabernet Sauvignon (Central Valley),Cabernet Sauvignon,San Pedro
1/1/2015,US,Santa Barbara County,Tensley Vineyard,94,42,California,Tensley 2015 Tensley Vineyard Syrah (Santa Barbara County),Syrah,Tensley
1/1/2015,US,California,,85,15,California,Carnivor 2015 Zinfandel (California),Zinfandel,Carnivor
1/1/2015,Australia,Barossa Valley,Survivor Vine The Vincent,89,37,South Australia,Cirillo 2015 Survivor Vine The Vincent Grenache (Barossa Valley),Grenache,Cirillo
1/1/2015,Portugal,,Private Selection,85,23,Península de Setúbal,Herdade da Comporta 2015 Private Selection Verdelho (Península de Setúbal),Verdelho,Herdade da Comporta
1/1/2015,Italy,Dolcetto d'Alba,,89,,Piedmont,Poderi Colla 2015 Dolcetto d'Alba,Dolcetto,Poderi Colla
1/1/2015,US,Santa Ynez Valley,Golden Horn,86,26,California,Sevtap 2015 Golden Horn Sauvignon Blanc (Santa Ynez Valley),Sauvignon Blanc,Sevtap
1/1/2015,France,Bandol,L'Irréductible,92,40,Provence,Domaine de la Bégude 2015 L'Irréductible Rosé (Bandol),Rosé,Domaine de la Bégude
1/1/2015,US,Carneros,,91,32,California,Beaulieu Vineyard 2015 Pinot Noir (Carneros),Pinot Noir,Beaulieu Vineyard
1/1/2015,France,Alsace,Tradition,90,20,Alsace,Domaine Sipp-Mack 2015 Tradition Riesling (Alsace),Riesling,Domaine Sipp-Mack
1/1/2015,Portugal,,Rapariga da Quinta Colheita Seleccionada Tinto,90,16,Alentejano,Luis Duarte 2015 Rapariga da Quinta Colheita Seleccionada Tinto Red (Alentejano),Portuguese Red,Luis Duarte
1/1/2015,US,Santa Barbara County,,88,18,California,Rancho Sisquoc 2015 Sauvignon Blanc (Santa Barbara County),Sauvignon Blanc,Rancho Sisquoc
1/1/2015,France,Bergerac Rosé,Bélingard,85,9,Southwest France,Château Bélingard 2015 Bélingard (Bergerac Rosé),Rosé,Château Bélingard
1/1/2015,France,Vouvray,Les Bois de Vaux Sec,85,16,Loire Valley,Collegiale des Domaines de Loire 2015 Les Bois de Vaux Sec (Vouvray),Chenin Blanc,Collegiale des Domaines de Loire
1/1/2015,US,Sta. Rita Hills,,88,75,California,Decroux 2015 Pinot Noir (Sta. Rita Hills),Pinot Noir,Decroux
1/1/2015,Italy,Vittoria,,90,22,Sicily & Sardinia,Planeta 2015 Frappato (Vittoria),Frappato,Planeta
1/1/2015,France,Bourgogne,,88,25,Burgundy,Maison Jessiaume 2015 Bourgogne,Pinot Noir,Maison Jessiaume
1/1/2015,France,Pommard,Domaine du Pavillon Clos des Ursulines,94,79,Burgundy,Albert Bichot 2015 Domaine du Pavillon Clos des Ursulines (Pommard),Pinot Noir,Albert Bichot
1/1/2015,France,Alsace,,88,17,Alsace,Wolfberger 2015 Gewurztraminer (Alsace),Gewürztraminer,Wolfberger
1/1/2015,Chile,,Pacific Series,84,15,Leyda Valley,Loica 2015 Pacific Series Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Loica
1/1/2015,US,Middleburg,Patricia Marie,86,18,Virginia,Casanel 2015 Patricia Marie Pinot Gris (Middleburg),Pinot Gris,Casanel
1/1/2015,France,Alsace,,87,15,Alsace,Wolfberger 2015 Pinot Blanc (Alsace),Pinot Blanc,Wolfberger
1/1/2015,France,Bordeaux Rosé,,87,,Bordeaux,Château la Moulinière 2015 Rosé (Bordeaux Rosé),Rosé,Château la Moulinière
1/1/2015,France,Beaujolais-Villages,,84,11,Beaujolais,Domaine de Thulon 2015 Beaujolais-Villages,Gamay,Domaine de Thulon
1/1/2015,France,Chablis,Domaine Long-Depaquit Les Vaillons Premier Cru,93,45,Burgundy,Albert Bichot 2015 Domaine Long-Depaquit Les Vaillons Premier Cru (Chablis),Chardonnay,Albert Bichot
1/1/2015,France,Bordeaux Rosé,,86,15,Bordeaux,Château Léon 2015 Rosé (Bordeaux Rosé),Rosé,Château Léon
1/1/2015,Portugal,,TalhãoI,84,10,Tejo,Quinta da Lagoalva de Cima 2015 TalhãoI White (Tejo),Portuguese White,Quinta da Lagoalva de Cima
1/1/2015,US,Columbia Valley (WA),Stillwater Creek Vineyard,89,23,Washington,Novelty Hill 2015 Stillwater Creek Vineyard Chardonnay (Columbia Valley (WA)),Chardonnay,Novelty Hill
1/1/2015,South Africa,,Petit Verdot,87,13,Simonsberg-Stellenbosch,Rustenberg 2015 Petit Verdot Rosé (Simonsberg-Stellenbosch),Rosé,Rustenberg
1/1/2016,Italy,Prosecco,1955 Extra Dry,85,19,Veneto,Vinopera Bervini 2016 1955 Extra Dry (Prosecco),Glera,Vinopera Bervini
1/1/2016,France,Muscadet Sèvre et Maine,Les Trois Versants Sur Lie,88,15,Loire Valley,Domaine Martin 2016 Les Trois Versants Sur Lie (Muscadet Sèvre et Maine),Melon,Domaine Martin
1/1/2016,US,Mendocino,,85,14,California,Girasole 2016 Sangiovese (Mendocino),Sangiovese,Girasole
1/1/2016,US,Central Coast,515 Vine Select,89,15,California,Noble Vines 2016 515 Vine Select Rosé (Central Coast),Rosé,Noble Vines
1/1/2016,Italy,Sicilia,Estate Grown,88,10,Sicily & Sardinia,Stemmari 2016 Estate Grown Grillo (Sicilia),Grillo,Stemmari
1/1/2016,Chile,,,86,10,Central Valley,Cuyen 2016 Merlot (Central Valley),Merlot,Cuyen
1/1/2016,France,Corse,1769,88,,France Other,Clos Venturi 2016 1769 Vermentino (Corse),Vermentino,Clos Venturi
1/1/2016,France,Bordeaux Blanc,II Sauvignons,87,12,Bordeaux,Château Peneau 2016 II Sauvignons (Bordeaux Blanc),Bordeaux-style White Blend,Château Peneau
1/1/2016,US,Hudson River Region,Proprietor's Special Reserve,87,20,New York,Millbrook 2016 Proprietor's Special Reserve Tocai Friulano (Hudson River Region),Tocai Friulano,Millbrook
1/1/2016,New Zealand,,Wairau Reserve,90,32,Marlborough,Saint Clair 2016 Wairau Reserve Sauvignon Blanc (Marlborough),Sauvignon Blanc,Saint Clair
1/1/2016,Australia,Adelaide Hills,,89,17,South Australia,Thomas Goss 2016 Riesling (Adelaide Hills),Riesling,Thomas Goss
1/1/2016,France,Bordeaux Rosé,,86,17,Bordeaux,Château Haut Mouleyre 2016 Rosé (Bordeaux Rosé),Rosé,Château Haut Mouleyre
1/1/2016,US,California,,86,24,California,Cinnabar 2016 Rosé (California),Rosé,Cinnabar
1/1/2016,Chile,,,88,,Bío Bío Valley,Veranda 2016 Sauvignon Blanc (Bío Bío Valley),Sauvignon Blanc,Veranda
1/1/2016,Austria,,Furth-Palt,89,20,Kremstal,Malat 2016 Furth-Palt Grüner Veltliner (Kremstal),Grüner Veltliner,Malat
1/1/2016,Portugal,,Azul Portugal,85,12,Vinho Verde,Wines & Winemakers 2016 Azul Portugal White (Vinho Verde),Portuguese White,Wines & Winemakers
1/1/2016,Argentina,Patagonia,Barda,83,30,Other,Bodega Chacra 2016 Barda Pinot Noir (Patagonia),Pinot Noir,Bodega Chacra
1/1/2016,Italy,Bardolino Chiaretto,,87,18,Veneto,Villabella 2016 Bardolino Chiaretto,Rosato,Villabella
1/1/2016,France,Beaujolais-Villages,Les Violettes,84,10,Beaujolais,Boutinot 2016 Les Violettes (Beaujolais-Villages),Gamay,Boutinot
1/1/2016,Spain,Rioja,,86,11,Northern Spain,El Coto 2016 Rosado (Rioja),Rosado,El Coto
1/1/2016,Italy,Prosecco,Fields Brut,91,13,Veneto,Pizzolato 2016 Fields Brut (Prosecco),Glera,Pizzolato
1/1/2016,US,Ventura County,,86,16,California,Clos des Amis 2016 Rosé (Ventura County),Rosé,Clos des Amis
1/1/2016,France,Côtes de Provence,Rosé in the Air,86,19,Provence,Château Roquefeuille 2016 Rosé in the Air Rosé (Côtes de Provence),Rosé,Château Roquefeuille
1/1/2016,Italy,Dolcetto d'Alba,,88,20,Piedmont,Giuseppe Cortese 2016 Dolcetto d'Alba,Dolcetto,Giuseppe Cortese
1/1/2016,Portugal,,Colheita Seleccionada,88,30,Alentejano,Herdade Grande 2016 Colheita Seleccionada White (Alentejano),Portuguese White,Herdade Grande
1/1/2016,US,Russian River Valley,Catie's Corner,90,32,California,Tessier Winery 2016 Catie's Corner Viognier (Russian River Valley),Viognier,Tessier Winery
1/1/2016,France,Vin de France,Bistro,86,12,France Other,Barton & Guestier 2016 Bistro Pinot Noir (Vin de France),Pinot Noir,Barton & Guestier
1/1/2016,US,Mendocino,Isabel's Cuvée Gibson Ranch,90,26,California,Donkey & Goat 2016 Isabel's Cuvée Gibson Ranch Rosé (Mendocino),Rosé,Donkey & Goat
1/1/2016,Portugal,,,86,10,Vinho Verde,Quinta de Paços 2016 White (Vinho Verde),Loureiro-Arinto,Quinta de Paços
1/1/2016,US,Willamette Valley,Rosé of,90,28,Oregon,Child's Play 2016 Rosé of Pinot Noir (Willamette Valley),Pinot Noir,Child's Play
1/1/2016,France,Bordeaux Blanc,,88,12,Bordeaux,Château Pilet 2016 Bordeaux Blanc,Bordeaux-style White Blend,Château Pilet
1/1/2016,Austria,,,91,24,Niederösterreich,Nigl 2016 Gelber Muskateller (Niederösterreich),Gelber Muskateller,Nigl
1/1/2016,France,Ile de Beauté,Vermentino-Chardonnay,88,,France Other,Domaine de Terra Vecchia 2016 Vermentino-Chardonnay White (Ile de Beauté),White Blend,Domaine de Terra Vecchia
1/1/2016,France,Côtes de Provence Sainte-Victoire,,91,24,Provence,Château Grand Boise 2016 Rosé (Côtes de Provence Sainte-Victoire),Rosé,Château Grand Boise
1/1/2016,Italy,,Sul Lievito,88,18,Veneto,Adami 2016 Sul Lievito Glera,Glera,Adami
1/1/2016,US,Paso Robles,Willow Creek Farm Rosé of,89,18,California,Proulx 2016 Willow Creek Farm Rosé of Mission (Paso Robles),Mission,Proulx
1/1/2016,US,Solano County,Rosé of,89,24,California,Y Rousseau 2016 Rosé of Tannat (Solano County),Tannat,Y Rousseau
1/1/2016,Chile,,Sibaris Gran Reserva Viognier-Roussane-Marsanne,87,15,Maule Valley,Undurraga 2016 Sibaris Gran Reserva Viognier-Roussane-Marsanne White (Maule Valley),Rhône-style White Blend,Undurraga
1/1/2016,US,California,Wall of Sound,92,48,California,Monochrome 2016 Wall of Sound White (California),White Blend,Monochrome
1/1/2016,France,Ile de Beauté,Domaine Vetriccie,87,13,France Other,Union de Vignerons de l'Île de Beauté 2016 Domaine Vetriccie White (Ile de Beauté),White Blend,Union de Vignerons de l'Île de Beauté
1/1/2016,France,Côtes de Provence,Domaine de la Vivonne Cuvée X,85,14,Provence,Château la Vivonne 2016 Domaine de la Vivonne Cuvée X Rosé (Côtes de Provence),Rosé,Château la Vivonne
1/1/2016,US,Sonoma,Luc's Vineyard Brut Rosé,90,28,California,Sheldon 2016 Luc's Vineyard Brut Rosé Sparkling,Sparkling Blend,Sheldon
1/1/2016,France,Côtes du Lot,Le Rosé de Julie,88,25,Southwest France,Château Lagrézette 2016 Le Rosé de Julie Rosé (Côtes du Lot),Rosé,Château Lagrézette
1/1/2016,US,North Fork of Long Island,Oregon Road White Merlot,87,18,New York,Sherwood House Vineyards 2016 Oregon Road White Merlot Rosé (North Fork of Long Island),Rosé,Sherwood House Vineyards
1/1/2016,US,Santa Barbara County,Pale Pink,89,25,California,Municipal Winemakers 2016 Pale Pink Rosé (Santa Barbara County),Rosé,Municipal Winemakers
1/1/2016,Greece,,Turtles Vineyard,87,18,Florina,Alpha Estate 2016 Turtles Vineyard Malagousia (Florina),Malagousia,Alpha Estate
1/1/2016,France,Côtes de Provence,Quat'Saisons,91,25,Provence,Château la Mascaronne 2016 Quat'Saisons Rosé (Côtes de Provence),Rosé,Château la Mascaronne
1/1/2016,France,Côtes de Provence,La Riviera,88,17,Provence,Domaine de la Sanglière 2016 La Riviera Rosé (Côtes de Provence),Rosé,Domaine de la Sanglière
1/1/2016,US,California,,88,8,California,Woodbridge by Robert Mondavi 2016 Pinot Grigio (California),Pinot Grigio,Woodbridge by Robert Mondavi
1/1/2016,Italy,Lugana,,89,19,Lombardy,Ca' Lojera 2016 Lugana,Turbiana,Ca' Lojera
1/1/2016,France,Gaillac,Sec,86,16,Southwest France,Domaine des Terrisses 2016 Sec White (Gaillac),White Blend,Domaine des Terrisses
1/1/2016,Argentina,Mendoza,Estate,88,10,Mendoza Province,Finca El Origen 2016 Estate Cabernet Sauvignon (Mendoza),Cabernet Sauvignon,Finca El Origen
1/1/2016,France,Bordeaux Blanc,,89,12,Bordeaux,Château Petit Moulin 2016 Bordeaux Blanc,Bordeaux-style White Blend,Château Petit Moulin
1/1/2016,Italy,Prosecco Treviso,Alnè Extra Dry,88,16,Veneto,La Tordera 2016 Alnè Extra Dry (Prosecco Treviso),Glera,La Tordera
1/1/2016,Austria,,Franciscus,91,20,Kremstal,Salomon-Undhof 2016 Franciscus Grüner Veltliner (Kremstal),Grüner Veltliner,Salomon-Undhof
1/1/2016,France,Chablis,Domaine Long-Depaquit,88,23,Burgundy,Albert Bichot 2016 Domaine Long-Depaquit (Chablis),Chardonnay,Albert Bichot
1/1/2016,US,Horse Heaven Hills,The Expedition,84,16,Washington,Canoe Ridge 2016 The Expedition Pinot Gris (Horse Heaven Hills),Pinot Gris,Canoe Ridge
1/1/2016,Portugal,,Lagoalva,86,15,Tejo,Quinta da Lagoalva de Cima 2016 Lagoalva Sauvignon Blanc (Tejo),Sauvignon Blanc,Quinta da Lagoalva de Cima
1/1/2016,Argentina,Luján de Cuyo,Breva,87,42,Mendoza Province,Alpamanta 2016 Breva Sauvignon Blanc (Luján de Cuyo),Sauvignon Blanc,Alpamanta
1/1/2016,US,Sonoma County,Vin Gris of,88,23,California,Spell 2016 Vin Gris of Pinot Noir (Sonoma County),Pinot Noir,Spell
1/1/2016,France,Côtes de Provence,Les Puechs,92,17,Provence,Château la Vivonne 2016 Les Puechs Rosé (Côtes de Provence),Rosé,Château la Vivonne
1/1/2016,Austria,,Vom Kalk,90,15,Burgenland,Markus Altenburger 2016 Vom Kalk Rosé (Burgenland),Rosé,Markus Altenburger
1/1/2016,Chile,,Boya,89,18,Leyda Valley,Garces Silva 2016 Boya Sauvignon Blanc (Leyda Valley),Sauvignon Blanc,Garces Silva
1/1/2016,France,Côtes du Rhône,Cuvée Lône,84,20,Rhône Valley,Château Pégau 2016 Cuvée Lône White (Côtes du Rhône),Rhône-style White Blend,Château Pégau
1/1/2016,Austria,,,89,17,Kamptal,Steininger 2016 Grüner Veltliner (Kamptal),Grüner Veltliner,Steininger
1/1/2016,South Africa,,,87,12,Western Cape,David Frost 2016 Sauvignon Blanc (Western Cape),Sauvignon Blanc,David Frost
1/1/2016,France,Alsace,Schoenenbourg Grand Cru,93,45,Alsace,Jean Biecher & Fils 2016 Schoenenbourg Grand Cru Riesling (Alsace),Riesling,Jean Biecher & Fils
1/1/2016,France,Muscadet Sèvre et Maine,Les Quatre Chanteaux Vieilles Vignes Sur Lie,91,17,Loire Valley,Domaine des Tilleuls 2016 Les Quatre Chanteaux Vieilles Vignes Sur Lie (Muscadet Sèvre et Maine),Melon,Domaine des Tilleuls
1/1/2016,US,Paso Robles,,84,19,California,Minassian-Young 2016 Alvarinho (Paso Robles),Alvarinho,Minassian-Young
1/1/2016,South Africa,,,87,15,Durbanville,Durbanville Hills 2016 Sauvignon Blanc (Durbanville),Sauvignon Blanc,Durbanville Hills
1/1/2016,US,Oakville,,83,21,California,Magic Door 2016 Sauvignon Blanc (Oakville),Sauvignon Blanc,Magic Door
1/1/2016,Austria,,Terrassen,91,17,Traisental,Markus Huber 2016 Terrassen Riesling (Traisental),Riesling,Markus Huber
1/1/2016,Portugal,,Vinha da Urze Branco,87,11,Douro,CARM 2016 Vinha da Urze Branco White (Douro),Portuguese White,CARM
1/1/2016,Portugal,,Porca de Murça Branco,87,11,Douro,Real Companhia Velha 2016 Porca de Murça Branco White (Douro),Portuguese White,Real Companhia Velha
1/1/2016,US,Santa Barbara County,,88,19,California,Fess Parker 2016 Chardonnay (Santa Barbara County),Chardonnay,Fess Parker
1/1/2016,US,Central Coast,,88,14,California,Hahn 2016 G-S-M (Central Coast),G-S-M,Hahn
1/1/2016,France,Côtes de Gascogne,Cuvée Marine,85,10,Southwest France,Domaine de Ménard 2016 Cuvée Marine White (Côtes de Gascogne),White Blend,Domaine de Ménard
1/1/2016,France,Pays d'Oc,Les Hauts de Janeil Syrah,85,13,Languedoc-Roussillon,Mas Janeil by Francois Lurton 2016 Les Hauts de Janeil Syrah Rosé (Pays d'Oc),Rosé,Mas Janeil by Francois Lurton
1/1/2016,US,Sonoma County,Springloaded Monkey Paw Luc's Vineyard,94,41,California,Sheldon 2016 Springloaded Monkey Paw Luc's Vineyard Tempranillo (Sonoma County),Tempranillo,Sheldon
