vintage,country,county,designation,points,price,province,title,variety,winery
2015-01-01,Austria,,,90,19.00,Südsteiermark,Lackner Tinnacher 2015 Sauvignon Blanc (Südsteiermark),Sauvignon Blanc,Lackner Tinnacher
2015-01-01,Italy,Sicilia,Lighea,88,20.00,Sicily & Sardinia,Donnafugata 2015 Lighea Zibibbo (Sicilia),Zibibbo,Donnafugata
2015-01-01,France,Alsace,Trois Châteaux 'E',91,27.00,Alsace,Kuentz-Bas 2015 Trois Châteaux 'E' Sylvaner (Alsace),Sylvaner,Kuentz-Bas
2015-01-01,US,Rockpile,Rocky Ridge Vineyard,88,42.00,California,Bruliam 2015 Rocky Ridge Vineyard Zinfandel (Rockpile),Zinfandel,Bruliam
2015-01-01,France,Côtes de Provence,Inspire,91,40.00,Provence,Château Roubine 2015 Inspire Rosé (Côtes de Provence),Rosé,Château Roubine
2015-01-01,Spain,Rueda,Baron de Filar,88,15.00,Northern Spain,Bodegas Peñafiel 2015 Baron de Filar Verdejo (Rueda),Verdejo,Bodegas Peñafiel
2015-01-01,US,Sonoma Coast,,92,65.00,California,Guarachi Family 2015 Pinot Noir (Sonoma Coast),Pinot Noir,Guarachi Family
2015-01-01,Austria,,,86,11.00,Burgenland,Lenz Moser 2015 Blaufränkisch (Burgenland),Blaufränkisch,Lenz Moser
2015-01-01,Argentina,Tupungato,Reserve,86,18.00,Mendoza Province,Domaine Bousquet 2015 Reserve Chardonnay (Tupungato),Chardonnay,Domaine Bousquet
2015-01-01,Austria,,Kirchlissen,88,25.00,Niederösterreich,H. & M. Hofer 2015 Kirchlissen Grüner Veltliner (Niederösterreich),Grüner Veltliner,H. & M. Hofer
2015-01-01,US,Santa Barbara County,Thompson Vineyard,91,38.00,California,Jaffurs 2015 Thompson Vineyard Petite Sirah (Santa Barbara County),Petite Sirah,Jaffurs
2015-01-01,France,Bordeaux Rosé,,89,10.00,Bordeaux,Château Fonfroide 2015 Rosé (Bordeaux Rosé),Rosé,Château Fonfroide
2015-01-01,Austria,,Süssenberg Federspiel,90,22.00,Wachau,Eder 2015 Süssenberg Federspiel Grüner Veltliner (Wachau),Grüner Veltliner,Eder
2015-01-01,France,Muscadet Sèvre et Maine,Sur Lie,87,12.00,Loire Valley,Chateau de l'Oiselinière 2015 Sur Lie (Muscadet Sèvre et Maine),Melon,Chateau de l'Oiselinière
2015-01-01,US,Russian River Valley,Dutton Ranch Dutton Hill Vineyard,94,50.00,California,Lucie 2015 Dutton Ranch Dutton Hill Vineyard Chardonnay (Russian River Valley),Chardonnay,Lucie
2015-01-01,France,Santenay,La Comme Premier Cru,90,45.00,Burgundy,Domaine Jessiaume 2015 La Comme Premier Cru (Santenay),Pinot Noir,Domaine Jessiaume
2015-01-01,US,Russian River Valley,,92,38.00,California,Holdredge 2015 Pinot Noir (Russian River Valley),Pinot Noir,Holdredge
2015-01-01,France,Corse,,88,30.00,France Other,Clos Poggiale 2015 Vermentino (Corse),Vermentino,Clos Poggiale
2015-01-01,Italy,Collio,Lis Surs,84,,Northeastern Italy,La Bellanotte 2015 Lis Surs Turbiana (Collio),Turbiana,La Bellanotte
2015-01-01,US,Oregon,G-Force,90,29.00,Oregon,Sidecar 2015 G-Force Red (Oregon),Red Blend,Sidecar
2015-01-01,Austria,,,91,,Burgenland,Umathum 2015 Blaufränkisch (Burgenland),Blaufränkisch,Umathum
2015-01-01,France,Vin de Savoie,Apremont,87,16.00,France Other,Les Rocailles 2015 Apremont Jacquère (Vin de Savoie),Jacquère,Les Rocailles
2015-01-01,Spain,Rías Baixas,Limited Release,87,15.00,Galicia,Vionta 2015 Limited Release Albariño (Rías Baixas),Albariño,Vionta
2015-01-01,Portugal,,Adega de PegÃµes Colheita Seleccionada,87,,Península de Setúbal,Cooperativa Agricola de Santo Isidro de Pegoes 2015 Adega de PegÃµes Colheita Seleccionada White (Península de Setúbal),Portuguese White,Cooperativa Agricola de Santo Isidro de Pegoes
2015-01-01,France,Côtes de Bordeaux,Prestige,88,28.00,Bordeaux,Château Haut-Rian 2015 Prestige (Côtes de Bordeaux),Bordeaux-style Red Blend,Château Haut-Rian
2015-01-01,Australia,Barossa,The Y Series,89,13.00,South Australia,Yalumba 2015 The Y Series Riesling (Barossa),Riesling,Yalumba
2015-01-01,France,Côtes de Provence,Cuvée G,88,16.00,Provence,Les Vignobles Gueissard 2015 Cuvée G Rosé (Côtes de Provence),Rosé,Les Vignobles Gueissard
2015-01-01,US,Santa Lucia Highlands,Twelve Clones,90,35.00,California,Morgan 2015 Twelve Clones Pinot Noir (Santa Lucia Highlands),Pinot Noir,Morgan
2015-01-01,US,Columbia Valley (WA),QED Axiom of Choice,92,38.00,Washington,Rasa 2015 QED Axiom of Choice Cabernet Franc (Columbia Valley (WA)),Cabernet Franc,Rasa
2015-01-01,Italy,Romagna,Girapoggio,88,,Central Italy,Bissoni 2015 Girapoggio Sangiovese (Romagna),Sangiovese,Bissoni
2015-01-01,US,Russian River Valley,Estate,90,65.00,California,Via Giusti 2015 Estate Pinot Noir (Russian River Valley),Pinot Noir,Via Giusti
2015-01-01,France,Côtes de Gascogne,Ysé,85,,Southwest France,Domaine d'Arton 2015 Ysé Rosé (Côtes de Gascogne),Rosé,Domaine d'Arton
2015-01-01,France,Côtes de Provence,Château de Selle,91,52.00,Provence,Domaines Ott 2015 Château de Selle Rosé (Côtes de Provence),Rosé,Domaines Ott
2015-01-01,France,Fleurie,Vieilles Vignes,89,26.00,Beaujolais,Domaine de Gry-Sablon 2015 Vieilles Vignes Gamay (Fleurie),Gamay,Domaine de Gry-Sablon
2015-01-01,Austria,,Crazy Creatures,89,17.00,Kremstal,Malat 2015 Crazy Creatures Grüner Veltliner (Kremstal),Grüner Veltliner,Malat
2015-01-01,France,Vin de France,,84,11.00,France Other,Café du Midi 2015 Pinot Noir (Vin de France),Pinot Noir,Café du Midi
2015-01-01,US,Monterey,Ex Anima,88,19.00,California,Wrath 2015 Ex Anima Sauvignon Blanc (Monterey),Sauvignon Blanc,Wrath
2015-01-01,Italy,Verdicchio dei Castelli di Jesi Classico,Le Vaglie,87,20.00,Central Italy,Stefano Antonucci 2015 Le Vaglie (Verdicchio dei Castelli di Jesi Classico),Verdicchio,Stefano Antonucci
2015-01-01,US,Clarksburg,,87,12.00,California,The White Knight 2015 Viognier (Clarksburg),Viognier,The White Knight
2015-01-01,US,Sonoma Coast,District 3,84,13.00,California,Sonoma Collection 2015 District 3 Chardonnay (Sonoma Coast),Chardonnay,Sonoma Collection
2015-01-01,Germany,,Kiedrich Gräfenberg Trockenbeerenauslese,98,775.00,Rheingau,Robert Weil 2015 Kiedrich Gräfenberg Trockenbeerenauslese Riesling (Rheingau),Riesling,Robert Weil
2015-01-01,US,Umpqua Valley,Smaragd,92,32.00,Oregon,Reustle 2015 Smaragd Grüner Veltliner (Umpqua Valley),Grüner Veltliner,Reustle
2015-01-01,US,Hudson River Region,Castle Hill Vineyard Estate Bottled,90,35.00,New York,Millbrook 2015 Castle Hill Vineyard Estate Bottled Chardonnay (Hudson River Region),Chardonnay,Millbrook
2015-01-01,Italy,Soave,Motto Piane,87,20.00,Veneto,Fattori 2015 Motto Piane (Soave),Garganega,Fattori
2015-01-01,South Africa,,Cape Winemakers Guild Epilogue,90,,Stellenbosch,Boschkloof 2015 Cape Winemakers Guild Epilogue Shiraz (Stellenbosch),Shiraz,Boschkloof
2015-01-01,Austria,,Satzing,92,40.00,Thermenregion,Johanneshof Reinisch 2015 Satzing Rotgipfler (Thermenregion),Rotgipfler,Johanneshof Reinisch
2015-01-01,US,Sonoma Coast,Gap's Crown Vineyard,91,45.00,California,Sojourn 2015 Gap's Crown Vineyard Chardonnay (Sonoma Coast),Chardonnay,Sojourn
2015-01-01,France,Bâtard-Montrachet,,96,400.00,Burgundy,Louis Latour 2015 Bâtard-Montrachet,Chardonnay,Louis Latour
2015-01-01,Spain,Rueda,,90,19.00,Northern Spain,Martinsancho 2015 Verdejo (Rueda),Verdejo,Martinsancho
2015-01-01,US,Los Carneros,Estate Vineyard,88,45.00,California,Artesa 2015 Estate Vineyard Pinot Noir (Los Carneros),Pinot Noir,Artesa
2015-01-01,Portugal,,Quinta da Cidadoura,84,13.00,Lisboa,Santos & Santos 2015 Quinta da Cidadoura Red (Lisboa),Portuguese Red,Santos & Santos
2015-01-01,US,Napa Valley,Napa Crest,90,32.00,California,Yao Family Wines 2015 Napa Crest Sauvignon Blanc (Napa Valley),Sauvignon Blanc,Yao Family Wines
2015-01-01,Italy,Greco di Tufo,Novaserra,89,25.00,Southern Italy,Mastroberardino 2015 Novaserra (Greco di Tufo),Greco,Mastroberardino
2015-01-01,Italy,Soave Classico,Vin Soave,88,15.00,Veneto,Inama 2015 Vin Soave (Soave Classico),Garganega,Inama
2015-01-01,France,Côtes de Provence,Clos de Capelune,93,65.00,Provence,Château Saint-Maur 2015 Clos de Capelune Rosé (Côtes de Provence),Rosé,Château Saint-Maur
2015-01-01,Austria,,Edition Chremisa Sandgrube 13,90,20.00,Niederösterreich,Winzer Krems 2015 Edition Chremisa Sandgrube 13 Grüner Veltliner (Niederösterreich),Grüner Veltliner,Winzer Krems
2015-01-01,France,Côtes de Provence,Fleur de l'Amaurigue,89,22.00,Provence,Domaine de l'Amaurigue 2015 Fleur de l'Amaurigue Rosé (Côtes de Provence),Rosé,Domaine de l'Amaurigue
2015-01-01,US,North Fork of Long Island,Dry,90,28.00,New York,Paumanok 2015 Dry Chenin Blanc (North Fork of Long Island),Chenin Blanc,Paumanok
2015-01-01,Italy,Romagna,Campo Mamante Anfora,89,20.00,Central Italy,Braschi 2015 Campo Mamante Anfora Albana (Romagna),Albana,Braschi
2015-01-01,Bulgaria,,,89,11.00,Thracian Valley,K Cellars 2015 Sauvignon Blanc (Thracian Valley),Sauvignon Blanc,K Cellars
2015-01-01,US,Eola-Amity Hills,,89,24.00,Oregon,Franchere 2015 Pinot Noir (Eola-Amity Hills),Pinot Noir,Franchere
2015-01-01,Italy,Morellino di Scansano,Guadalmare,87,15.00,Tuscany,Castellani 2015 Guadalmare (Morellino di Scansano),Red Blend,Castellani
2015-01-01,France,Bordeaux,,85,17.00,Bordeaux,Château Toutigeac 2015 Bordeaux,Bordeaux-style Red Blend,Château Toutigeac
2015-01-01,France,Alsace,Réserve,85,20.00,Alsace,Domaine Fernand Engel 2015 Réserve Pinot Blanc (Alsace),Pinot Blanc,Domaine Fernand Engel
2015-01-01,Spain,Bierzo,Art,92,55.00,Northern Spain,Luna Beberide 2015 Art Mencía (Bierzo),Mencía,Luna Beberide
2015-01-01,Greece,,Demestica Semi Dry,90,13.00,Achaia,Achaia Clauss 2015 Demestica Semi Dry Rosé (Achaia),Rosé,Achaia Clauss
2015-01-01,France,Sancerre,Le Grand Roc,93,40.00,Loire Valley,Domaine Gérard Fiou 2015 Le Grand Roc (Sancerre),Sauvignon Blanc,Domaine Gérard Fiou
2015-01-01,France,Volnay,Robardelle Premier Cru,91,130.00,Burgundy,Domaine Rossignol-Février Père et Fils 2015 Robardelle Premier Cru (Volnay),Pinot Noir,Domaine Rossignol-Février Père et Fils
2015-01-01,Portugal,,Ares de Medeiros Branco,88,12.00,Alentejano,Tahora 2015 Ares de Medeiros Branco White (Alentejano),Portuguese White,Tahora
2015-01-01,France,Vin de France,Les Plants Nobles,85,10.00,France Other,Ropiteau 2015 Les Plants Nobles Chardonnay (Vin de France),Chardonnay,Ropiteau
2015-01-01,Spain,Cariñena,,85,9.00,Northern Spain,Las Valles 2015 Viura-Chardonnay (Cariñena),Viura-Chardonnay,Las Valles
2015-01-01,US,Sonoma Valley,Voila,89,46.00,California,Lasseter 2015 Voila Sauvignon Blanc-Semillon (Sonoma Valley),Sauvignon Blanc-Semillon,Lasseter
2015-01-01,US,Napa Valley,Hillview Vineyard,90,30.00,California,Groth 2015 Hillview Vineyard Chardonnay (Napa Valley),Chardonnay,Groth
2015-01-01,US,Sonoma Coast,,88,23.00,California,La Crema 2015 Chardonnay (Sonoma Coast),Chardonnay,La Crema
2015-01-01,France,Bourgogne,,88,25.00,Burgundy,Maison Jessiaume 2015 Bourgogne,Chardonnay,Maison Jessiaume
2015-01-01,Portugal,,Vintage,87,80.00,Port,Quinta do Vale Meão 2015 Vintage (Port),Port,Quinta do Vale Meão
2015-01-01,France,Val de Loire,,85,15.00,Loire Valley,Fournier Père et Fils 2015 Sauvignon Blanc (Val de Loire),Sauvignon Blanc,Fournier Père et Fils
2015-01-01,France,Pouilly-Fuissé,Aux Chailloux,92,28.00,Burgundy,Domaine Pascal et Mireille Renaud 2015 Aux Chailloux (Pouilly-Fuissé),Chardonnay,Domaine Pascal et Mireille Renaud
2015-01-01,US,Russian River Valley,Rochioli Vineyard,93,49.00,California,Longboard 2015 Rochioli Vineyard Chardonnay (Russian River Valley),Chardonnay,Longboard
2015-01-01,US,Willamette Valley,Lux,93,55.00,Oregon,Fullerton 2015 Lux Chardonnay (Willamette Valley),Chardonnay,Fullerton
2015-01-01,Australia,Mornington Peninsula,Estate,88,56.00,Victoria,Kooyong 2015 Estate Chardonnay (Mornington Peninsula),Chardonnay,Kooyong
2015-01-01,US,Mendocino County,Pauli Ranch,88,38.00,California,Portalupi 2015 Pauli Ranch Barbera (Mendocino County),Barbera,Portalupi
2015-01-01,Spain,Málaga,La Encina del Inglés,83,18.00,Andalucia,Finca la Melonera 2015 La Encina del Inglés White (Málaga),White Blend,Finca la Melonera
2015-01-01,France,Bordeaux Blanc,Mission St. Vincent,82,15.00,Bordeaux,Producta Vignobles 2015 Mission St. Vincent (Bordeaux Blanc),Bordeaux-style White Blend,Producta Vignobles
2015-01-01,Portugal,,,85,15.00,Tejo,Terra Silvestre 2015 Red (Tejo),Portuguese Red,Terra Silvestre
2015-01-01,France,Sancerre,Les Baronnes,90,25.00,Loire Valley,Henri Bourgeois 2015 Les Baronnes (Sancerre),Sauvignon Blanc,Henri Bourgeois
2015-01-01,US,Los Carneros,,87,22.00,California,Oberon 2015 Chardonnay (Los Carneros),Chardonnay,Oberon
2015-01-01,US,Willamette Valley,,89,14.00,Oregon,Wine by Joe 2015 Pinot Gris (Willamette Valley),Pinot Gris,Wine by Joe
2015-01-01,Greece,,,92,21.00,Santorini,Boutari 2015 Assyrtico (Santorini),Assyrtico,Boutari
2015-01-01,US,Lodi,Old Vines,86,15.00,California,ZinPhomaniac 2015 Old Vines Zinfandel (Lodi),Zinfandel,ZinPhomaniac
2015-01-01,US,Anderson Valley,Estate Bottled,90,20.00,California,Navarro 2015 Estate Bottled Gewürztraminer (Anderson Valley),Gewürztraminer,Navarro
2015-01-01,Italy,Barbera d'Asti Superiore,Sant'Emiliano,90,33.00,Piedmont,Marchesi Incisa della Rocchetta 2015 Sant'Emiliano (Barbera d'Asti Superiore),Barbera,Marchesi Incisa della Rocchetta
2015-01-01,Germany,,Bernkasteler Badstube Spätlese,90,28.00,Mosel,Dr. Heidemanns-Bergweiler 2015 Bernkasteler Badstube Spätlese Riesling (Mosel),Riesling,Dr. Heidemanns-Bergweiler
2015-01-01,France,Languedoc,,89,13.00,Languedoc-Roussillon,Hecht & Bannier 2015 Rosé (Languedoc),Rosé,Hecht & Bannier
2015-01-01,Italy,Vermentino di Gallura,Sciala Superiore,91,25.00,Sicily & Sardinia,Vigne Surrau 2015 Sciala Superiore (Vermentino di Gallura),Vermentino,Vigne Surrau
2015-01-01,US,California,,85,12.00,California,Geyser Peak 2015 Sauvignon Blanc (California),Sauvignon Blanc,Geyser Peak
2015-01-01,US,Clarksburg,Wilson Ranch,88,13.00,California,Dry Creek Vineyard 2015 Wilson Ranch Chenin Blanc (Clarksburg),Chenin Blanc,Dry Creek Vineyard
2015-01-01,Germany,,Devon,89,18.00,Mosel,Richard Böcking 2015 Devon Riesling (Mosel),Riesling,Richard Böcking
2015-01-01,US,Santa Lucia Highlands,Sierra Mar Vineyard,92,54.00,California,Loring Wine Company 2015 Sierra Mar Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Loring Wine Company
2015-01-01,Portugal,,,87,10.00,Dão,Opta 2015 White (Dão),Portuguese White,Opta
2015-01-01,France,Languedoc,,83,16.00,Languedoc-Roussillon,Château Notre Dame du Quatourze 2015 Rosé (Languedoc),Rosé,Château Notre Dame du Quatourze
2015-01-01,France,Morgon,Hospices de Belleville,89,22.00,Beaujolais,Joseph Drouhin 2015 Hospices de Belleville (Morgon),Gamay,Joseph Drouhin
2015-01-01,US,Yakima Valley,Boushey Vineyard,88,22.00,Washington,Kerloo 2015 Boushey Vineyard Sauvignon Blanc (Yakima Valley),Sauvignon Blanc,Kerloo
2015-01-01,US,Sonoma County,,87,13.00,California,Kenwood 2015 Chardonnay (Sonoma County),Chardonnay,Kenwood
2015-01-01,Portugal,,Duas Quintas Branco,86,12.00,Douro,Ramos-Pinto 2015 Duas Quintas Branco White (Douro),Portuguese White,Ramos-Pinto
2015-01-01,US,Clarksburg,Estate Grown,87,16.00,California,LangeTwins 2015 Estate Grown Moscato (Clarksburg),Moscato,LangeTwins
2015-01-01,US,Santa Lucia Highlands,Hook Vineyard,93,50.00,California,Lucienne 2015 Hook Vineyard Pinot Noir (Santa Lucia Highlands),Pinot Noir,Lucienne
2015-01-01,France,Mâcon-Loché,Les Longues Terres,87,26.00,Burgundy,Marcel Couturier 2015 Les Longues Terres (Mâcon-Loché),Chardonnay,Marcel Couturier
2015-01-01,Portugal,,Duas Quintas Branco Reserva,91,30.00,Douro,Ramos-Pinto 2015 Duas Quintas Branco Reserva White (Douro),Portuguese White,Ramos-Pinto
2015-01-01,Spain,Cava,Mirgin Reserva Brut Nature,90,22.00,Catalonia,Alta Alella 2015 Mirgin Reserva Brut Nature Sparkling (Cava),Sparkling Blend,Alta Alella
2015-01-01,US,Carneros,Lewis Vineyard Reserve,92,65.00,California,Frank Family 2015 Lewis Vineyard Reserve Chardonnay (Carneros),Chardonnay,Frank Family
2015-01-01,US,Cayuga Lake,,89,15.00,New York,Hosmer 2015 Riesling (Cayuga Lake),Riesling,Hosmer
2015-01-01,Italy,Roero,Donna Anita,86,15.00,Piedmont,Giacomo Vico 2015 Donna Anita (Roero),Arneis,Giacomo Vico
2015-01-01,US,Elkton Oregon,,87,16.00,Oregon,River's Edge 2015 Pinot Gris (Elkton Oregon),Pinot Gris,River's Edge
2015-01-01,US,Carneros,Hudson Vineyard,94,60.00,California,Patz & Hall 2015 Hudson Vineyard Chardonnay (Carneros),Chardonnay,Patz & Hall
2015-01-01,Germany,,Piesporter Goldtröpfchen Auslese,90,17.00,Mosel,St. Christopher 2015 Piesporter Goldtröpfchen Auslese Riesling (Mosel),Riesling,St. Christopher
2015-01-01,Spain,Rioja,Selección Familia,90,17.00,Northern Spain,Fernández Gómez 2015 Selección Familia White (Rioja),White Blend,Fernández Gómez
2015-01-01,Germany,,Spätlese,88,14.00,Rheinhessen,Dr. Volkmar 2015 Spätlese Riesling (Rheinhessen),Riesling,Dr. Volkmar
2015-01-01,New Zealand,,,91,15.00,Marlborough,Ant Moore 2015 Sauvignon Blanc (Marlborough),Sauvignon Blanc,Ant Moore
2015-01-01,US,Willamette Valley,Freedom Hill Vineyard Pommard Clone,93,48.00,Oregon,Patricia Green Cellars 2015 Freedom Hill Vineyard Pommard Clone Pinot Noir (Willamette Valley),Pinot Noir,Patricia Green Cellars
2015-01-01,US,Washington,Northern White,89,32.00,Washington,Rôtie Cellars 2015 Northern White Marsanne (Washington),Marsanne,Rôtie Cellars
2015-01-01,Portugal,,,90,20.00,Vinho Verde,Vila Nova 2015 Alvarinho (Vinho Verde),Alvarinho,Vila Nova
2015-01-01,US,Anderson Valley,,91,25.00,California,Pennyroyal Farm 2015 Rosé (Anderson Valley),Rosé,Pennyroyal Farm
2015-01-01,US,Oregon,Le Nouveau Monde,91,90.00,Oregon,Purple Hands 2015 Le Nouveau Monde Pinot Noir (Oregon),Pinot Noir,Purple Hands
2015-01-01,Argentina,Cafayate,,86,19.00,Other,San Pedro de Yacochuya 2015 Torrontés (Cafayate),Torrontés,San Pedro de Yacochuya
2015-01-01,Spain,Cariñena,,89,18.00,Northern Spain,Algairen 2015 Garnacha (Cariñena),Garnacha,Algairen
2015-01-01,US,Russian River Valley,Burnside Road Vineyard Estate Grown Estate Bottled,90,42.00,California,Balletto 2015 Burnside Road Vineyard Estate Grown Estate Bottled Pinot Noir (Russian River Valley),Pinot Noir,Balletto
2015-01-01,Portugal,,Al-Ria,88,15.00,Algarve,Casa Santos Lima 2015 Al-Ria Red (Algarve),Portuguese Red,Casa Santos Lima
2015-01-01,France,Alsace,Affenberg,88,26.00,Alsace,Domaine Fritz Schmitt 2015 Affenberg Gewurztraminer (Alsace),Gewürztraminer,Domaine Fritz Schmitt
2015-01-01,France,Sancerre,Tradition,91,40.00,Loire Valley,Domaine Bernard Fleuriet et Fils 2015 Tradition (Sancerre),Pinot Noir,Domaine Bernard Fleuriet et Fils
2015-01-01,US,Russian River Valley,Della's Block,91,37.00,California,Foppiano 2015 Della's Block Chardonnay (Russian River Valley),Chardonnay,Foppiano
2015-01-01,Italy,Alto Adige,Castel Ringberg,91,25.00,Northeastern Italy,Elena Walch 2015 Castel Ringberg Pinot Grigio (Alto Adige),Pinot Grigio,Elena Walch
2015-01-01,Portugal,,Azul Portugal,87,12.00,Tejo,Wines & Winemakers 2015 Azul Portugal Red (Tejo),Portuguese Red,Wines & Winemakers
2015-01-01,France,Pays d'Oc,Domaine des Deux Ruisseaux,89,15.00,Languedoc-Roussillon,Familly Valéry 2015 Domaine des Deux Ruisseaux Merlot (Pays d'Oc),Merlot,Familly Valéry
2015-01-01,US,Pine Mountain-Cloverdale Peak,Wow Oui,91,27.00,California,Imagery 2015 Wow Oui White (Pine Mountain-Cloverdale Peak),White Blend,Imagery
2015-01-01,Portugal,,Colheita,85,10.00,Douro,Adega Vila Real 2015 Colheita Red (Douro),Portuguese Red,Adega Vila Real
2015-01-01,Portugal,,Monte do Carrapatelo Colheita Seleccionada,92,25.00,Alentejano,Luis Duarte 2015 Monte do Carrapatelo Colheita Seleccionada Red (Alentejano),Portuguese Red,Luis Duarte
2015-01-01,Italy,Collio,,87,20.00,Northeastern Italy,La Rajade 2015 Sauvignon (Collio),Sauvignon,La Rajade
2015-01-01,US,Lake County,Sauvignon Blonde,86,16.00,California,Marilyn 2015 Sauvignon Blonde Sauvignon Blanc (Lake County),Sauvignon Blanc,Marilyn
2015-01-01,US,Paso Robles,,87,18.00,California,Broadside 2015 Cabernet Sauvignon (Paso Robles),Cabernet Sauvignon,Broadside
2015-01-01,Portugal,,Lobo e Falcão Reserva,87,25.00,Tejo,Quinta do Casal Branco 2015 Lobo e Falcão Reserva Red (Tejo),Portuguese Red,Quinta do Casal Branco
2015-01-01,Austria,,,87,15.00,Burgenland,Meinklang 2015 Grüner Veltliner (Burgenland),Grüner Veltliner,Meinklang
2015-01-01,US,Central Coast,au Naturel,93,32.00,California,Brander 2015 au Naturel Sauvignon Blanc,Sauvignon Blanc,Brander
2015-01-01,US,Eola-Amity Hills,,89,30.00,Oregon,Raptor Ridge 2015 Auxerrois (Eola-Amity Hills),Auxerrois,Raptor Ridge
2015-01-01,US,North Coast,De Propio Gravitas,88,16.00,California,Bonny Doon 2015 De Propio Gravitas White (North Coast),White Blend,Bonny Doon
2015-01-01,Italy,Moscato d'Asti,Zagara,88,19.00,Piedmont,Marchesi di Barolo 2015 Zagara (Moscato d'Asti),Moscato,Marchesi di Barolo
2015-01-01,Italy,Toscana,Fresco di Nero,87,18.00,Tuscany,Pietro Beconcini 2015 Fresco di Nero Tempranillo (Toscana),Tempranillo,Pietro Beconcini
2015-01-01,Austria,,Federspiel,92,22.00,Wachau,Eder 2015 Federspiel Riesling (Wachau),Riesling,Eder
